"ONTOLOGY" "Term" "N" "DE" "P.DE" "FDR"
"GO:0002946" "BP" "tRNA C5-cytosine methylation" 2 0 1 1
"GO:0002949" "BP" "tRNA threonylcarbamoyladenosine modification" 5 0 1 1
"GO:0003002" "BP" "regionalization" 415 120 3.81810381358232e-06 0.00165676335480137
"GO:0003006" "BP" "developmental process involved in reproduction" 918 155 0.180718402965371 1
"GO:0003007" "BP" "heart morphogenesis" 261 70 0.00379443293188973 0.310976946590552
"GO:0003008" "BP" "system process" 2122 408 5.29257842721974e-08 4.97590581799109e-05
"GO:0003009" "BP" "skeletal muscle contraction" 42 9 0.266034248544575 1
"GO:0003010" "BP" "voluntary skeletal muscle contraction" 5 2 0.247317996797046 1
"GO:0003011" "BP" "involuntary skeletal muscle contraction" 3 0 1 1
"GO:0003012" "BP" "muscle system process" 437 101 0.00243797258024022 0.234086865108682
"GO:0003013" "BP" "circulatory system process" 574 149 1.84652844297535e-07 0.000115736299409155
"GO:0003014" "BP" "renal system process" 117 20 0.509084112936903 1
"GO:0003015" "BP" "heart process" 242 69 8.36698229873993e-05 0.0224753081653295
"GO:0003016" "BP" "respiratory system process" 37 8 0.375930116808977 1
"GO:0003017" "BP" "lymph circulation" 2 1 0.3425145226727 1
"GO:0003018" "BP" "vascular process in circulatory system" 261 64 0.00305993460157751 0.266527509143299
"GO:0003025" "BP" "regulation of systemic arterial blood pressure by baroreceptor feedback" 5 2 0.408540333269351 1
"GO:0003026" "BP" "regulation of systemic arterial blood pressure by aortic arch baroreceptor feedback" 1 0 0.999999999927092 1
"GO:0003027" "BP" "regulation of systemic arterial blood pressure by carotid body chemoreceptor signaling" 1 0 0.999999999984961 1
"GO:0003029" "BP" "detection of hypoxic conditions in blood by carotid body chemoreceptor signaling" 1 0 0.999999999984961 1
"GO:0003032" "BP" "detection of oxygen" 3 1 0.341396140514845 1
"GO:0003044" "BP" "regulation of systemic arterial blood pressure mediated by a chemical signal" 42 8 0.367600628648777 1
"GO:0003050" "BP" "regulation of systemic arterial blood pressure by atrial natriuretic peptide" 2 0 1 1
"GO:0003051" "BP" "angiotensin-mediated drinking behavior" 1 0 0.999999999950322 1
"GO:0003056" "BP" "regulation of vascular associated smooth muscle contraction" 10 2 0.43202620346435 1
"GO:0003057" "BP" "regulation of the force of heart contraction by chemical signal" 6 1 0.741315995168943 1
"GO:0003058" "BP" "hormonal regulation of the force of heart contraction" 1 0 0.999999999981653 1
"GO:0003062" "BP" "regulation of heart rate by chemical signal" 7 4 0.0588573608539332 1
"GO:0003064" "BP" "regulation of heart rate by hormone" 2 1 0.357715255090415 1
"GO:0003065" "BP" "positive regulation of heart rate by epinephrine" 1 0 0.999999999957509 1
"GO:0003068" "BP" "regulation of systemic arterial blood pressure by acetylcholine" 1 0 0.999999999981194 1
"GO:0003069" "BP" "acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure" 1 0 0.999999999981194 1
"GO:0003070" "BP" "regulation of systemic arterial blood pressure by neurotransmitter" 1 0 0.999999999981194 1
"GO:0003071" "BP" "renal system process involved in regulation of systemic arterial blood pressure" 22 2 0.868166957803408 1
"GO:0003072" "BP" "renal control of peripheral vascular resistance involved in regulation of systemic arterial blood pressure" 4 0 1 1
"GO:0003073" "BP" "regulation of systemic arterial blood pressure" 87 20 0.0980083761676199 1
"GO:0003081" "BP" "regulation of systemic arterial blood pressure by renin-angiotensin" 20 2 0.840592533590795 1
"GO:0003084" "BP" "positive regulation of systemic arterial blood pressure" 11 1 0.862574307854594 1
"GO:0003085" "BP" "negative regulation of systemic arterial blood pressure" 21 5 0.227130800691226 1
"GO:0003091" "BP" "renal water homeostasis" 24 3 0.691803257827375 1
"GO:0003093" "BP" "regulation of glomerular filtration" 8 2 0.58027198462836 1
"GO:0003094" "BP" "glomerular filtration" 23 2 0.954443616490774 1
"GO:0003095" "BP" "pressure natriuresis" 3 0 1 1
"GO:0003096" "BP" "renal sodium ion transport" 15 5 0.154678496864957 1
"GO:0003097" "BP" "renal water transport" 9 2 0.47068386157357 1
"GO:0003099" "BP" "positive regulation of the force of heart contraction by chemical signal" 3 0 1 1
"GO:0003100" "BP" "regulation of systemic arterial blood pressure by endothelin" 6 2 0.284854883577835 1
"GO:0003104" "BP" "positive regulation of glomerular filtration" 2 1 0.416393761970445 1
"GO:0003105" "BP" "negative regulation of glomerular filtration" 3 0 1 1
"GO:0003108" "BP" "negative regulation of the force of heart contraction by chemical signal" 1 0 1.00000000000358 1
"GO:0003116" "BP" "regulation of vasoconstriction by norepinephrine" 1 0 0.999999999931781 1
"GO:0003117" "BP" "regulation of vasoconstriction by circulating norepinephrine" 1 0 0.999999999931781 1
"GO:0003127" "BP" "detection of nodal flow" 3 0 1 1
"GO:0003128" "BP" "heart field specification" 17 4 0.636039230869504 1
"GO:0003129" "BP" "heart induction" 9 1 0.912708123556871 1
"GO:0003131" "BP" "mesodermal-endodermal cell signaling" 1 1 0.276469316939467 1
"GO:0003133" "BP" "endodermal-mesodermal cell signaling" 1 0 0.999999999977299 1
"GO:0003137" "BP" "Notch signaling pathway involved in heart induction" 4 1 0.685532483524794 1
"GO:0003138" "BP" "primary heart field specification" 3 0 1 1
"GO:0003139" "BP" "secondary heart field specification" 11 2 0.788848268870188 1
"GO:0003140" "BP" "determination of left/right asymmetry in lateral mesoderm" 8 2 0.395398856663814 1
"GO:0003142" "BP" "cardiogenic plate morphogenesis" 1 1 0.187418685315623 1
"GO:0003143" "BP" "embryonic heart tube morphogenesis" 70 22 0.0140810213644932 0.607503185599282
"GO:0003144" "BP" "embryonic heart tube formation" 1 1 0.216894921255542 1
"GO:0003147" "BP" "neural crest cell migration involved in heart formation" 1 0 1.00000000000066 1
"GO:0003148" "BP" "outflow tract septum morphogenesis" 24 9 0.119329693535713 1
"GO:0003149" "BP" "membranous septum morphogenesis" 8 1 0.877344889006731 1
"GO:0003150" "BP" "muscular septum morphogenesis" 4 0 1 1
"GO:0003151" "BP" "outflow tract morphogenesis" 81 29 0.001931393592101 0.199716389885527
"GO:0003156" "BP" "regulation of animal organ formation" 27 6 0.6458977924607 1
"GO:0003157" "BP" "endocardium development" 12 3 0.474767052959529 1
"GO:0003158" "BP" "endothelium development" 137 33 0.0565408868610923 1
"GO:0003159" "BP" "morphogenesis of an endothelium" 17 5 0.299171412084351 1
"GO:0003160" "BP" "endocardium morphogenesis" 6 2 0.43060618211925 1
"GO:0003161" "BP" "cardiac conduction system development" 37 9 0.369039928351036 1
"GO:0003162" "BP" "atrioventricular node development" 9 2 0.662199090979786 1
"GO:0003163" "BP" "sinoatrial node development" 12 4 0.348293089557893 1
"GO:0003164" "BP" "His-Purkinje system development" 7 2 0.483503783974308 1
"GO:0003165" "BP" "Purkinje myocyte development" 3 0 1 1
"GO:0003166" "BP" "bundle of His development" 6 2 0.449671486080049 1
"GO:0003167" "BP" "atrioventricular bundle cell differentiation" 3 1 0.613658441698408 1
"GO:0003168" "BP" "Purkinje myocyte differentiation" 1 0 0.999999999966311 1
"GO:0003169" "BP" "coronary vein morphogenesis" 2 0 1 1
"GO:0003170" "BP" "heart valve development" 72 19 0.256529417509748 1
"GO:0003171" "BP" "atrioventricular valve development" 29 10 0.0960715499140983 1
"GO:0003172" "BP" "sinoatrial valve development" 2 0 1 1
"GO:0003174" "BP" "mitral valve development" 13 2 0.863441139223389 1
"GO:0003175" "BP" "tricuspid valve development" 6 2 0.467969477198053 1
"GO:0003176" "BP" "aortic valve development" 43 15 0.0431796194827906 0.935511557366704
"GO:0003177" "BP" "pulmonary valve development" 23 9 0.0569700942715331 1
"GO:0003178" "BP" "coronary sinus valve development" 1 0 1.00000000000577 1
"GO:0003179" "BP" "heart valve morphogenesis" 60 17 0.167243022491457 1
"GO:0003180" "BP" "aortic valve morphogenesis" 38 13 0.0672911871329363 1
"GO:0003181" "BP" "atrioventricular valve morphogenesis" 26 9 0.129295930556083 1
"GO:0003182" "BP" "coronary sinus valve morphogenesis" 1 0 1.00000000000577 1
"GO:0003183" "BP" "mitral valve morphogenesis" 12 2 0.841800386000714 1
"GO:0003184" "BP" "pulmonary valve morphogenesis" 19 7 0.111398702503122 1
"GO:0003185" "BP" "sinoatrial valve morphogenesis" 1 0 0.999999999957524 1
"GO:0003186" "BP" "tricuspid valve morphogenesis" 5 1 0.779022009308327 1
"GO:0003188" "BP" "heart valve formation" 15 4 0.463250291493045 1
"GO:0003189" "BP" "aortic valve formation" 2 0 1 1
"GO:0003190" "BP" "atrioventricular valve formation" 8 2 0.621652967098686 1
"GO:0003192" "BP" "mitral valve formation" 3 0 1 1
"GO:0003193" "BP" "pulmonary valve formation" 2 1 0.335569930859649 1
"GO:0003195" "BP" "tricuspid valve formation" 2 0 1 1
"GO:0003197" "BP" "endocardial cushion development" 52 16 0.0638647969430415 1
"GO:0003198" "BP" "epithelial to mesenchymal transition involved in endocardial cushion formation" 15 4 0.320996910842106 1
"GO:0003199" "BP" "endocardial cushion to mesenchymal transition involved in heart valve formation" 3 1 0.572937996801775 1
"GO:0003203" "BP" "endocardial cushion morphogenesis" 41 12 0.108404885276308 1
"GO:0003205" "BP" "cardiac chamber development" 168 44 0.0482996088106714 0.960014591466298
"GO:0003206" "BP" "cardiac chamber morphogenesis" 127 34 0.0702827160675779 1
"GO:0003207" "BP" "cardiac chamber formation" 12 5 0.122787045267651 1
"GO:0003208" "BP" "cardiac ventricle morphogenesis" 71 23 0.0106606219386821 0.527142305701689
"GO:0003209" "BP" "cardiac atrium morphogenesis" 29 7 0.440828415697131 1
"GO:0003210" "BP" "cardiac atrium formation" 2 0 1 1
"GO:0003211" "BP" "cardiac ventricle formation" 8 3 0.316357703031235 1
"GO:0003213" "BP" "cardiac right atrium morphogenesis" 3 0 1 1
"GO:0003214" "BP" "cardiac left ventricle morphogenesis" 16 5 0.32274873054705 1
"GO:0003215" "BP" "cardiac right ventricle morphogenesis" 20 10 0.0114139533340944 0.544792732632667
"GO:0003218" "BP" "cardiac left ventricle formation" 2 2 0.0695349548854164 1
"GO:0003219" "BP" "cardiac right ventricle formation" 4 2 0.274306632404832 1
"GO:0003220" "BP" "left ventricular cardiac muscle tissue morphogenesis" 4 0 1 1
"GO:0003221" "BP" "right ventricular cardiac muscle tissue morphogenesis" 3 1 0.61966460267665 1
"GO:0003222" "BP" "ventricular trabecula myocardium morphogenesis" 14 4 0.397166801873908 1
"GO:0003223" "BP" "ventricular compact myocardium morphogenesis" 8 1 0.848417699367496 1
"GO:0003226" "BP" "right ventricular compact myocardium morphogenesis" 1 0 0.99999999998404 1
"GO:0003228" "BP" "atrial cardiac muscle tissue development" 21 5 0.452571383852099 1
"GO:0003229" "BP" "ventricular cardiac muscle tissue development" 58 14 0.238858814043258 1
"GO:0003230" "BP" "cardiac atrium development" 37 11 0.130014821124048 1
"GO:0003231" "BP" "cardiac ventricle development" 127 34 0.0574341378164468 1
"GO:0003235" "BP" "sinus venosus development" 1 0 0.999999999948505 1
"GO:0003236" "BP" "sinus venosus morphogenesis" 1 0 0.999999999948505 1
"GO:0003241" "BP" "growth involved in heart morphogenesis" 5 1 0.685282570070114 1
"GO:0003242" "BP" "cardiac chamber ballooning" 1 0 1.00000000000264 1
"GO:0003245" "BP" "cardiac muscle tissue growth involved in heart morphogenesis" 2 1 0.253096257057529 1
"GO:0003249" "BP" "cell proliferation involved in heart valve morphogenesis" 3 0 1 1
"GO:0003250" "BP" "regulation of cell proliferation involved in heart valve morphogenesis" 3 0 1 1
"GO:0003251" "BP" "positive regulation of cell proliferation involved in heart valve morphogenesis" 1 0 0.999999999979595 1
"GO:0003252" "BP" "negative regulation of cell proliferation involved in heart valve morphogenesis" 2 0 1 1
"GO:0003253" "BP" "cardiac neural crest cell migration involved in outflow tract morphogenesis" 10 5 0.0385008605545855 0.909334265366609
"GO:0003254" "BP" "regulation of membrane depolarization" 45 10 0.206462703052004 1
"GO:0003259" "BP" "cardioblast anterior-lateral migration" 1 0 0.999999999948505 1
"GO:0003260" "BP" "cardioblast migration" 1 0 0.999999999948505 1
"GO:0003263" "BP" "cardioblast proliferation" 11 5 0.0619268382034196 1
"GO:0003264" "BP" "regulation of cardioblast proliferation" 11 5 0.0619268382034196 1
"GO:0003266" "BP" "regulation of secondary heart field cardioblast proliferation" 9 5 0.0370285081019113 0.889788345912168
"GO:0003270" "BP" "Notch signaling pathway involved in regulation of secondary heart field cardioblast proliferation" 1 0 1.00000000000577 1
"GO:0003271" "BP" "smoothened signaling pathway involved in regulation of secondary heart field cardioblast proliferation" 1 0 0.999999999988695 1
"GO:0003272" "BP" "endocardial cushion formation" 28 8 0.182644453707092 1
"GO:0003273" "BP" "cell migration involved in endocardial cushion formation" 4 1 0.533640133327599 1
"GO:0003274" "BP" "endocardial cushion fusion" 5 1 0.727093668890593 1
"GO:0003275" "BP" "apoptotic process involved in outflow tract morphogenesis" 3 1 0.437438784167107 1
"GO:0003278" "BP" "apoptotic process involved in heart morphogenesis" 6 3 0.101693686342673 1
"GO:0003279" "BP" "cardiac septum development" 108 30 0.0806239988463688 1
"GO:0003281" "BP" "ventricular septum development" 74 17 0.460584346745501 1
"GO:0003283" "BP" "atrial septum development" 23 8 0.101981627483576 1
"GO:0003284" "BP" "septum primum development" 5 1 0.764109251005626 1
"GO:0003285" "BP" "septum secundum development" 3 1 0.633041324607448 1
"GO:0003289" "BP" "atrial septum primum morphogenesis" 5 1 0.764109251005626 1
"GO:0003290" "BP" "atrial septum secundum morphogenesis" 2 1 0.517139533610117 1
"GO:0003292" "BP" "cardiac septum cell differentiation" 5 1 0.729783112276321 1
"GO:0003298" "BP" "physiological muscle hypertrophy" 29 4 0.681528329576774 1
"GO:0003299" "BP" "muscle hypertrophy in response to stress" 31 6 0.443214619800138 1
"GO:0003300" "BP" "cardiac muscle hypertrophy" 98 16 0.612326932085199 1
"GO:0003301" "BP" "physiological cardiac muscle hypertrophy" 29 4 0.681528329576774 1
"GO:0003306" "BP" "Wnt signaling pathway involved in heart development" 12 2 0.649271128293118 1
"GO:0003307" "BP" "regulation of Wnt signaling pathway involved in heart development" 9 1 0.829110735228479 1
"GO:0003308" "BP" "negative regulation of Wnt signaling pathway involved in heart development" 7 1 0.753250515036648 1
"GO:0003309" "BP" "type B pancreatic cell differentiation" 30 3 0.960579607560526 1
"GO:0003310" "BP" "pancreatic A cell differentiation" 11 3 0.476097433604597 1
"GO:0003311" "BP" "pancreatic D cell differentiation" 2 0 1 1
"GO:0003312" "BP" "pancreatic PP cell differentiation" 2 1 0.335433784284204 1
"GO:0003318" "BP" "cell migration to the midline involved in heart development" 1 0 0.999999999948505 1
"GO:0003321" "BP" "positive regulation of blood pressure by epinephrine-norepinephrine" 6 1 0.723181990511561 1
"GO:0003322" "BP" "pancreatic A cell development" 1 0 0.999999999961666 1
